Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/response-headers?modelo=avaliacao,217408,14,250.0,302.31488042097624,93.68720500000904,13277.294399999999,94.00180306152488,724.9741082106714,0.0466847471801838,250,300,340,360,430,530,690,870,11000,13000,13000
,Aggregated,217408,14,250.0,302.31488042097624,93.68720500000904,13277.294399999999,94.00180306152488,724.9741082106714,0.0466847471801838,250,300,340,360,430,530,690,870,11000,13000,13000
