Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/image,169300,14,3300.0,5289.391220250876,287.72495399999974,299172.918472,10567.136184288245,561.0542552691156,0.046395508409731945,3300,3500,3700,3800,4100,4400,16000,108000,270000,296000,299000
,Aggregated,169300,14,3300.0,5289.391220250876,287.72495399999974,299172.918472,10567.136184288245,561.0542552691156,0.046395508409731945,3300,3500,3700,3800,4100,4400,16000,108000,270000,296000,299000
